,CUSIP,year,month,return,dummy_variable
732,43851610,2006,02,0.071756,0
733,43851610,2006,03,0.044444,0
734,43851610,2006,04,-0.006313,0
735,43851610,2006,05,-0.025721,0
736,43851610,2006,06,-0.021370,0
737,43851610,2006,07,-0.039702,0
738,43851610,2006,08,0.006379,0
739,43851610,2006,09,0.056302,0
740,43851610,2006,10,0.029829,0
741,43851610,2006,11,0.025804,0
742,43851610,2006,12,0.052583,0
743,43851610,2007,01,0.009947,0
744,43851610,2007,02,0.021011,0
745,43851610,2007,03,-0.007328,0
746,43851610,2007,04,0.176292,0
747,43851610,2007,05,0.073459,0
748,43851610,2007,06,-0.028147,0
749,43851610,2007,07,0.021855,0
750,43851610,2007,08,-0.019301,0
751,43851610,2007,09,0.059127,0
752,43851610,2007,10,0.015806,0
753,43851610,2007,11,-0.058600,0
754,43851610,2007,12,0.087425,0
755,43851610,2008,01,-0.040604,0
756,43851610,2008,02,-0.021246,0
757,43851610,2008,03,-0.019465,0
758,43851610,2008,04,0.052818,0
759,43851610,2008,05,0.008333,0
760,43851610,2008,06,-0.156659,0
761,43851610,2008,07,0.011138,0
762,43851610,2008,08,-0.007770,0
763,43851610,2008,09,-0.171816,0
764,43851610,2008,10,-0.267148,0
765,43851610,2008,11,-0.076026,0
766,43851610,2008,12,0.178392,0
767,43851610,2009,01,-0.000609,0
768,43851610,2009,02,-0.173042,0
769,43851610,2009,03,0.038390,0
770,43851610,2009,04,0.120244,0
771,43851610,2009,05,0.072172,0
772,43851610,2009,06,-0.053076,0
773,43851610,2009,07,0.105096,0
774,43851610,2009,08,0.068084,0
775,43851610,2009,09,0.010609,0
776,43851610,2009,10,-0.033917,0
777,43851610,2009,11,0.080315,0
778,43851610,2009,12,0.018976,0
779,43851610,2010,01,-0.014286,0
780,43851610,2010,02,0.047166,0
781,43851610,2010,03,0.127241,0
782,43851610,2010,04,0.048597,0
783,43851610,2010,05,-0.092637,0
784,43851610,2010,06,-0.087445,0
785,43851610,2010,07,0.098130,0
786,43851610,2010,08,-0.081603,0
787,43851610,2010,09,0.124936,0
788,43851610,2010,10,0.072144,0
789,43851610,2010,11,0.061611,0
790,43851610,2010,12,0.069403,0
791,43851610,2011,01,0.053612,0
792,43851610,2011,02,0.039859,0
793,43851610,2011,03,0.031083,0
794,43851610,2011,04,0.025456,0
795,43851610,2011,05,-0.022007,0
796,43851610,2011,06,0.000672,0
797,43851610,2011,07,-0.108911,0
798,43851610,2011,08,-0.093362,0
799,43851610,2011,09,-0.081573,0
800,43851610,2011,10,0.193350,0
801,43851610,2011,11,0.040506,0
802,43851610,2011,12,0.003693,0
803,43851610,2012,01,0.067893,0
804,43851610,2012,02,0.032779,0
805,43851610,2012,03,0.024845,0
806,43851610,2012,04,-0.006388,0
807,43851610,2012,05,-0.076286,0
808,43851610,2012,06,0.003234,0
809,43851610,2012,07,0.039577,0
810,43851610,2012,08,0.013308,0
811,43851610,2012,09,0.022241,0
812,43851610,2012,10,0.024937,0
813,43851610,2012,11,0.008165,0
814,43851610,2012,12,0.034893,0
815,43851610,2013,01,0.075154,0
816,43851610,2013,02,0.033265,0
817,43851610,2013,03,0.074893,0
818,43851610,2013,04,-0.024021,0
819,43851610,2013,05,0.072478,0
820,43851610,2013,06,0.011216,0
821,43851610,2013,07,0.045879,0
822,43851610,2013,08,-0.036153,0
823,43851610,2013,09,0.043609,0
824,43851610,2013,10,0.044436,0
825,43851610,2013,11,0.025712,0
826,43851610,2013,12,0.032313,0
827,43851610,2014,01,-0.001532,0
828,43851610,2014,02,0.040118,0
829,43851610,2014,03,-0.017789,0
830,43851610,2014,04,0.001509,0
831,43851610,2014,05,0.007535,0
832,43851610,2014,06,-0.002147,0
833,43851610,2014,07,-0.012049,0
834,43851610,2014,08,0.041925,0
835,43851610,2014,09,-0.022157,0
836,43851610,2014,10,0.032216,0
837,43851610,2014,11,0.036075,0
838,43851610,2014,12,0.008580,0
839,43851610,2015,01,-0.021617,0
840,43851610,2015,02,0.056644,0
841,43851610,2015,03,0.014886,0
842,43851610,2015,04,-0.032499,0
843,43851610,2015,05,0.037629,0
844,43851610,2015,06,-0.021401,0
845,43851610,2015,07,0.030205,0
846,43851610,2015,08,-0.050095,0
847,43851610,2015,09,-0.046137,0
848,43851610,2015,10,0.090717,0
849,43851610,2015,11,0.012248,0
850,43851610,2015,12,-0.003656,0
851,43851610,2016,01,-0.003572,0
852,43851610,2016,02,-0.012161,0
853,43851610,2016,03,0.105575,0
854,43851610,2016,04,0.019813,0
855,43851610,2016,05,0.001356,0
856,43851610,2016,06,0.021875,0
857,43851610,2016,07,0.000086,0
858,43851610,2016,08,0.008381,0
859,43851610,2016,09,-0.001028,0
860,43851610,2016,10,-0.053947,0
861,43851610,2016,11,0.044903,0
862,43851610,2016,12,0.016763,0
863,43851610,2017,01,0.021321,0
864,43851610,2017,02,0.057852,0
865,43851610,2017,03,0.002972,0
866,43851610,2017,04,0.050212,0
867,43851610,2017,05,0.019178,0
868,43851610,2017,06,0.002256,0
869,43851610,2017,07,0.021232,0
870,43851610,2017,08,0.020680,0
871,43851610,2017,09,0.025096,0
872,43851610,2017,10,0.017074,0
873,43851610,2017,11,0.087021,0
874,43851610,2017,12,-0.016671,0
875,43851610,2018,01,0.041145,0
876,43851610,2018,02,-0.048945,0
877,43851610,2018,03,-0.043677,0
878,43851610,2018,04,0.001176,0
879,43851610,2018,05,0.027475,0
880,43851610,2018,06,-0.026097,0
881,43851610,2018,07,0.108296,0
882,43851610,2018,08,0.000971,0
883,43851610,2018,09,0.046146,0
884,43851610,2018,10,-0.093229,0
885,43851610,2018,11,0.018989,0
886,43851610,2018,12,-0.099693,0
887,43851610,2019,01,0.087118,0
888,43851610,2019,02,0.078396,0
889,43851610,2019,03,0.031479,0
890,43851610,2019,04,0.092562,0
891,43851610,2019,05,-0.048955,0
892,43851610,2019,06,0.062565,0
893,43851610,2019,07,-0.012200,0
894,43851610,2019,08,-0.040705,0
895,43851610,2019,09,0.027822,0
896,43851610,2019,10,0.020863,0
897,43851610,2019,11,0.038905,0
898,43851610,2019,12,-0.008681,0
899,43851610,2020,01,-0.021356,0
900,43851610,2020,02,-0.058596,0
901,43851610,2020,03,-0.175002,0
902,43851610,2020,04,0.060617,0
903,43851610,2020,05,0.034179,0
904,43851610,2020,06,-0.008639,0
905,43851610,2020,07,0.033059,0
906,43851610,2020,08,0.114347,0
907,43851610,2020,09,-0.005678,0
908,43851610,2020,10,0.002065,0
909,43851610,2020,11,0.241891,0
910,43851610,2020,12,0.043056,0
911,33773810,1986,08,,0
912,33773810,1986,09,C,0
913,33773810,1986,10,0.158416,0
914,33773810,1986,11,-0.068376,0
915,33773810,1986,12,0.018349,0
916,33773810,1987,01,0.297297,0
917,33773810,1987,02,0.000000,0
918,33773810,1987,03,0.083333,0
919,33773810,1987,04,-0.051282,0
920,33773810,1987,05,-0.040541,0
921,33773810,1987,06,0.225352,0
922,33773810,1987,07,-0.149425,0
923,33773810,1987,08,0.108108,0
924,33773810,1987,09,-0.054878,0
925,33773810,1987,10,-0.290323,0
926,33773810,1987,11,-0.109091,0
927,33773810,1987,12,0.346939,0
928,33773810,1988,01,0.083333,0
929,33773810,1988,02,0.090909,0
930,33773810,1988,03,0.076923,0
931,33773810,1988,04,0.047619,0
932,33773810,1988,05,-0.113636,0
933,33773810,1988,06,0.102564,0
934,33773810,1988,07,-0.011628,0
935,33773810,1988,08,-0.117647,0
936,33773810,1988,09,0.026667,0
937,33773810,1988,10,0.000000,0
938,33773810,1988,11,-0.019481,0
939,33773810,1988,12,0.000000,0
940,33773810,1989,01,0.006623,0
941,33773810,1989,02,0.000000,0
942,33773810,1989,03,0.026316,0
943,33773810,1989,04,0.025641,0
944,33773810,1989,05,0.112500,0
945,33773810,1989,06,-0.033708,0
946,33773810,1989,07,0.139535,0
947,33773810,1989,08,-0.040816,0
948,33773810,1989,09,-0.031915,0
949,33773810,1989,10,-0.032967,0
950,33773810,1989,11,-0.011364,0
951,33773810,1989,12,0.000000,0
952,33773810,1990,01,-0.045977,0
953,33773810,1990,02,0.000000,0
954,33773810,1990,03,0.060241,0
955,33773810,1990,04,0.011364,0
956,33773810,1990,05,0.067416,0
957,33773810,1990,06,0.031579,0
958,33773810,1990,07,0.020408,0
959,33773810,1990,08,-0.070000,0
960,33773810,1990,09,-0.139785,0
961,33773810,1990,10,0.193750,0
962,33773810,1990,11,0.151832,0
963,33773810,1990,12,0.131818,0
964,33773810,1991,01,-0.012048,0
965,33773810,1991,02,0.109756,0
966,33773810,1991,03,0.018315,0
967,33773810,1991,04,0.115108,0
968,33773810,1991,05,0.025806,0
969,33773810,1991,06,0.012579,0
970,33773810,1991,07,0.062112,0
971,33773810,1991,08,0.048246,0
972,33773810,1991,09,0.071130,0
973,33773810,1991,10,0.070313,0
974,33773810,1991,11,0.003650,0
975,33773810,1991,12,0.098182,0
976,33773810,1992,01,-0.072848,0
977,33773810,1992,02,-0.078571,0
978,33773810,1992,03,0.023256,0
979,33773810,1992,04,0.053030,0
980,33773810,1992,05,0.021583,0
981,33773810,1992,06,-0.070423,0
982,33773810,1992,07,0.125000,0
983,33773810,1992,08,-0.020202,0
984,33773810,1992,09,-0.030928,0
985,33773810,1992,10,-0.021277,0
986,33773810,1992,11,0.043478,0
987,33773810,1992,12,0.052083,0
988,33773810,1993,01,0.178218,0
989,33773810,1993,02,-0.084034,0
990,33773810,1993,03,0.137615,0
991,33773810,1993,04,-0.137097,0
992,33773810,1993,05,0.079439,0
993,33773810,1993,06,-0.012987,0
994,33773810,1993,07,0.052632,0
995,33773810,1993,08,0.037500,0
996,33773810,1993,09,0.024096,0
997,33773810,1993,10,0.011765,0
998,33773810,1993,11,0.011628,0
999,33773810,1993,12,-0.114943,0
1000,33773810,1994,01,0.000000,0
1001,33773810,1994,02,0.038961,0
1002,33773810,1994,03,0.018750,0
1003,33773810,1994,04,0.092025,0
1004,33773810,1994,05,-0.081461,0
1005,33773810,1994,06,0.003058,0
1006,33773810,1994,07,0.073171,0
1007,33773810,1994,08,0.034091,0
1008,33773810,1994,09,-0.054945,0
1009,33773810,1994,10,0.093023,0
1010,33773810,1994,11,-0.095745,0
1011,33773810,1994,12,0.011765,0
1012,33773810,1995,01,0.002907,0
1013,33773810,1995,02,0.217391,0
1014,33773810,1995,03,0.009524,0
1015,33773810,1995,04,0.000000,0
1016,33773810,1995,05,-0.004717,0
1017,33773810,1995,06,0.066351,0
1018,33773810,1995,07,0.004444,0
1019,33773810,1995,08,0.008850,0
1020,33773810,1995,09,0.013158,0
1021,33773810,1995,10,-0.108225,0
1022,33773810,1995,11,0.029126,0
1023,33773810,1995,12,0.132075,0
1024,33773810,1996,01,-0.100000,0
1025,33773810,1996,02,0.148148,0
1026,33773810,1996,03,-0.096774,0
1027,33773810,1996,04,0.089286,0
1028,33773810,1996,05,0.028689,0
1029,33773810,1996,06,-0.043825,0
1030,33773810,1996,07,0.116667,0
1031,33773810,1996,08,0.011194,0
1032,33773810,1996,09,0.129151,0
1033,33773810,1996,10,0.003268,0
1034,33773810,1996,11,-0.016287,0
1035,33773810,1996,12,-0.026490,0
1036,33773810,1997,01,-0.090136,0
1037,33773810,1997,02,-0.020561,0
1038,33773810,1997,03,0.137405,0
1039,33773810,1997,04,0.013423,0
1040,33773810,1997,05,0.089404,0
1041,33773810,1997,06,0.085106,0
1042,33773810,1997,07,0.075630,0
1043,33773810,1997,08,-0.062500,0
1044,33773810,1997,09,-0.025000,0
1045,33773810,1997,10,0.019943,0
1046,33773810,1997,11,0.083799,0
1047,33773810,1997,12,0.012887,0
1048,33773810,1998,01,0.055980,0
1049,33773810,1998,02,0.055422,0
1050,33773810,1998,03,0.157534,0
1051,33773810,1998,04,0.031558,0
1052,33773810,1998,05,-0.097992,0
1053,33773810,1998,06,0.080286,0
1054,33773810,1998,07,0.038999,0
1055,33773810,1998,08,-0.116147,0
1056,33773810,1998,09,0.181090,0
1057,33773810,1998,10,0.009498,0
1058,33773810,1998,11,-0.049731,0
1059,33773810,1998,12,0.164074,0
1060,33773810,1999,01,-0.048603,0
1061,33773810,1999,02,-0.039591,0
1062,33773810,1999,03,0.140957,0
1063,33773810,1999,04,0.092075,0
1064,33773810,1999,05,-0.039488,0
1065,33773810,1999,06,-0.165000,0
1066,33773810,1999,07,-0.047904,0
1067,33773810,1999,08,0.033543,0
1068,33773810,1999,09,0.054767,0
1069,33773810,1999,10,-0.015385,0
1070,33773810,1999,11,0.109375,0
1071,33773810,1999,12,0.079225,0
1072,33773810,2000,01,-0.114192,0
1073,33773810,2000,02,-0.197053,0
1074,33773810,2000,03,0.364679,0
1075,33773810,2000,04,0.235294,0
1076,33773810,2000,05,0.017687,0
1077,33773810,2000,06,-0.074866,0
1078,33773810,2000,07,0.290462,0
1079,33773810,2000,08,-0.029115,0
1080,33773810,2000,09,0.104960,0
1081,33773810,2000,10,-0.124217,0
1082,33773810,2000,11,0.065554,0
1083,33773810,2000,12,-0.151007,0
1084,33773810,2001,01,0.092227,0
1085,33773810,2001,02,-0.044632,0
1086,33773810,2001,03,-0.096275,0
1087,33773810,2001,04,0.237080,0
1088,33773810,2001,05,-0.004156,0
1089,33773810,2001,06,0.160951,0
1090,33773810,2001,07,-0.103157,0
1091,33773810,2001,08,-0.055943,0
1092,33773810,2001,09,-0.052981,0
1093,33773810,2001,10,0.087427,0
1094,33773810,2001,11,0.050820,0
1095,33773810,2001,12,0.082907,0
1096,33773810,2002,01,0.002836,0
1097,33773810,2002,02,0.007069,0
1098,33773810,2002,03,0.076041,0
1099,33773810,2002,04,-0.033268,0
1100,33773810,2002,05,-0.043185,0
1101,33773810,2002,06,-0.137048,0
1102,33773810,2002,07,-0.062653,0
1103,33773810,2002,08,0.069747,0
1104,33773810,2002,09,-0.237164,0
1105,33773810,2002,10,0.112536,0
1106,33773810,2002,11,0.085787,0
1107,33773810,2002,12,0.000885,0
1108,33773810,2003,01,-0.081856,0
1109,33773810,2003,02,0.023387,0
1110,33773810,2003,03,-0.013166,0
1111,33773810,2003,04,-0.065438,0
1112,33773810,2003,05,0.125765,0
1113,33773810,2003,06,0.076691,0
1114,33773810,2003,07,0.095625,0
1115,33773810,2003,08,-0.006655,0
1116,33773810,2003,09,-0.064932,0
1117,33773810,2003,10,-0.026729,0
1118,33773810,2003,11,0.061721,0
1119,33773810,2003,12,0.054400,0
1120,33773810,2004,01,-0.054881,0
1121,33773810,2004,02,0.031844,0
1122,33773810,2004,03,-0.072355,0
1123,33773810,2004,04,0.024043,0
1124,33773810,2004,05,0.030030,0
1125,33773810,2004,06,0.030745,0
1126,33773810,2004,07,-0.119054,0
1127,33773810,2004,08,0.015178,0
1128,33773810,2004,09,0.002300,0
1129,33773810,2004,10,0.019507,0
1130,33773810,2004,11,0.083568,0
1131,33773810,2004,12,0.043625,0
1132,33773810,2005,01,-0.048271,0
1133,33773810,2005,02,-0.008105,0
1134,33773810,2005,03,0.049025,0
1135,33773810,2005,04,0.062814,0
1136,33773810,2005,05,0.016312,0
1137,33773810,2005,06,-0.002326,0
1138,33773810,2005,07,0.034507,0
1139,33773810,2005,08,0.011945,0
1140,33773810,2005,09,0.021604,0
1141,33773810,2005,10,-0.047744,0
1142,33773810,2005,11,0.041896,0
1143,33773810,2005,12,-0.049220,0
1144,33773810,2006,01,0.016409,0
1145,33773810,2006,02,-0.056389,0
1146,33773810,2006,03,0.025301,0
1147,33773810,2006,04,0.059224,0
1148,33773810,2006,05,-0.042600,0
1149,33773810,2006,06,0.051217,0
1150,33773810,2006,07,-0.037478,0
1151,33773810,2006,08,0.011452,0
1152,33773810,2006,09,0.066350,0
1153,33773810,2006,10,0.049055,0
1154,33773810,2006,11,0.034615,0
1155,33773810,2006,12,0.025631,0
1156,33773810,2007,01,0.003434,0
1157,33773810,2007,02,0.006844,0
1158,33773810,2007,03,0.001888,0
1159,33773810,2007,04,0.002073,0
1160,33773810,2007,05,0.114350,0
1161,33773810,2007,06,-0.041350,0
1162,33773810,2007,07,-0.129930,0
1163,33773810,2007,08,-0.058681,0
1164,33773810,2007,09,0.093293,0
1165,33773810,2007,10,0.089265,0
1166,33773810,2007,11,-0.073466,0
1167,33773810,2007,12,0.081044,0
1168,33773810,2008,01,-0.074248,0
1169,33773810,2008,02,0.024333,0
1170,33773810,2008,03,-0.086089,0
1171,33773810,2008,04,0.051154,0
1172,33773810,2008,05,0.035806,0
1173,33773810,2008,06,-0.133499,0
1174,33773810,2008,07,0.054000,0
1175,33773810,2008,08,0.084483,0
1176,33773810,2008,09,-0.087543,0
1177,33773810,2008,10,-0.295013,0
1178,33773810,2008,11,0.023381,0
1179,33773810,2008,12,0.065319,0
1180,33773810,2009,01,-0.127028,0
1181,33773810,2009,02,0.027402,0
1182,33773810,2009,03,0.117719,0
1183,33773810,2009,04,0.023588,0
1184,33773810,2009,05,0.135048,0
1185,33773810,2009,06,0.079084,0
1186,33773810,2009,07,0.037191,0
1187,33773810,2009,08,0.017718,0
1188,33773810,2009,09,-0.001036,0
1189,33773810,2009,10,-0.048340,0
1190,33773810,2009,11,0.008066,0
1191,33773810,2009,12,0.048443,1
1192,33773810,2010,01,-0.070957,0
1193,33773810,2010,02,0.070382,0
1194,33773810,2010,03,0.052894,0
1195,33773810,2010,04,0.007289,0
1196,33773810,2010,05,-0.070018,0
1197,33773810,2010,06,-0.039748,0
1198,33773810,2010,07,0.097240,0
1199,33773810,2010,08,-0.001796,0
1200,33773810,2010,09,0.076185,0
1201,33773810,2010,10,0.013006,0
1202,33773810,2010,11,0.014307,0
1203,33773810,2010,12,0.058951,0
1204,33773810,2011,01,0.054816,0
1205,33773810,2011,02,0.024284,0
1206,33773810,2011,03,-0.008693,0
1207,33773810,2011,04,-0.022481,0
1208,33773810,2011,05,0.052357,0
1209,33773810,2011,06,-0.029293,0
1210,33773810,2011,07,-0.036245,0
1211,33773810,2011,08,-0.075050,0
1212,33773810,2011,09,-0.090632,0
1213,33773810,2011,10,0.159543,0
1214,33773810,2011,11,-0.020554,0
1215,33773810,2011,12,0.018731,0
1216,33773810,2012,01,0.070650,0
1217,33773810,2012,02,0.054222,0
1218,33773810,2012,03,0.046606,0
1219,33773810,2012,04,0.012970,0
1220,33773810,2012,05,-0.040689,0
1221,33773810,2012,06,0.071037,0
1222,33773810,2012,07,-0.028939,0
1223,33773810,2012,08,0.016826,0
1224,33773810,2012,09,0.038143,0
1225,33773810,2012,10,0.011212,0
1226,33773810,2012,11,0.028453,0
1227,33773810,2012,12,0.026497,0
1228,33773810,2013,01,0.016196,0
1229,33773810,2013,02,0.024032,0
1230,33773810,2013,03,0.068337,0
1231,33773810,2013,04,0.036991,0
1232,33773810,2013,05,-0.043354,0
1233,33773810,2013,06,0.002868,0
1234,33773810,2013,07,0.101018,0
1235,33773810,2013,08,0.000312,0
1236,33773810,2013,09,0.049652,0
1237,33773810,2013,10,0.036418,0
1238,33773810,2013,11,0.049270,0
1239,33773810,2013,12,0.074711,0
1240,33773810,2014,01,-0.050804,0
1241,33773810,2014,02,0.035682,0
1242,33773810,2014,03,-0.023428,0
1243,33773810,2014,04,0.072147,0
1244,33773810,2014,05,-0.011023,0
1245,33773810,2014,06,0.003494,0
1246,33773810,2014,07,0.022381,0
1247,33773810,2014,08,0.045403,0
1248,33773810,2014,09,0.002559,0
1249,33773810,2014,10,0.074959,0
1250,33773810,2014,11,0.028929,0
1251,33773810,2014,12,-0.007274,0
1252,33773810,2015,01,0.021981,0
1253,33773810,2015,02,0.076382,0
1254,33773810,2015,03,0.017036,0
1255,33773810,2015,04,-0.022670,0
1256,33773810,2015,05,0.032861,0
1257,33773810,2015,06,0.033437,0
1258,33773810,2015,07,0.048654,0
1259,33773810,2015,08,-0.018305,0
1260,33773810,2015,09,0.015715,0
1261,33773810,2015,10,0.114306,0
1262,33773810,2015,11,-0.002798,0
1263,33773810,2015,12,-0.049667,0
1264,33773810,2016,01,0.033895,0
1265,33773810,2016,02,0.011316,0
1266,33773810,2016,03,0.072676,0
1267,33773810,2016,04,-0.047378,0
1268,33773810,2016,05,0.077876,0
1269,33773810,2016,06,0.032280,0
1270,33773810,2016,07,0.014991,0
1271,33773810,2016,08,-0.066238,0
1272,33773810,2016,09,-0.034740,0
1273,33773810,2016,10,-0.009953,0
1274,33773810,2016,11,0.062348,0
1275,33773810,2016,12,0.015867,0
1276,33773810,2017,01,0.010820,0
1277,33773810,2017,02,0.074188,0
1278,33773810,2017,03,-0.000780,0
1279,33773810,2017,04,0.033215,0
1280,33773810,2017,05,0.051536,0
1281,33773810,2017,06,-0.023467,0
1282,33773810,2017,07,0.050352,0
1283,33773810,2017,08,-0.037276,0
1284,33773810,2017,09,0.042438,0
1285,33773810,2017,10,0.003644,0
1286,33773810,2017,11,0.015607,0
1287,33773810,2017,12,-0.002434,0
1288,33773810,2018,01,0.074049,0
1289,33773810,2018,02,0.018106,0
1290,33773810,2018,03,-0.005370,0
1291,33773810,2018,04,-0.006310,0
1292,33773810,2018,05,0.024555,0
1293,33773810,2018,06,0.020523,0
1294,33773810,2018,07,0.018761,0
1295,33773810,2018,08,0.060811,0
1296,33773810,2018,09,0.028850,0
1297,33773810,2018,10,-0.037388,0
1298,33773810,2018,11,-0.002144,0
1299,33773810,2018,12,-0.071275,0
1300,33773810,2019,01,0.128453,0
1301,33773810,2019,02,0.021223,0
1302,33773810,2019,03,0.042390,0
1303,33773810,2019,04,-0.011781,0
1304,33773810,2019,05,-0.015818,0
1305,33773810,2019,06,0.061728,0
1306,33773810,2019,07,0.156538,0
1307,33773810,2019,08,0.014322,0
1308,33773810,2019,09,-0.031326,0
1309,33773810,2019,10,0.024616,0
1310,33773810,2019,11,0.095157,0
1311,33773810,2019,12,-0.005248,0
1312,33773810,2020,01,0.025772,0
1313,33773810,2020,02,-0.077987,0
1314,33773810,2020,03,-0.131401,0
1315,33773810,2020,04,0.084956,0
1316,33773810,2020,05,0.035998,0
1317,33773810,2020,06,-0.085698,0
1318,33773810,2020,07,0.022229,0
1319,33773810,2020,08,-0.002104,0
1320,33773810,2020,09,0.034846,0
1321,33773810,2020,10,-0.073557,0
1322,33773810,2020,11,0.206452,0
1323,33773810,2020,12,-0.011460,0
1324,19121610,1980,01,0.018116,0
1325,19121610,1980,02,-0.064057,0
1326,19121610,1980,03,-0.025399,0
1327,19121610,1980,04,0.055556,0
1328,19121610,1980,05,0.015038,0
1329,19121610,1980,06,-0.006222,0
1330,19121610,1980,07,0.121212,0
1331,19121610,1980,08,-0.040541,0
1332,19121610,1980,09,-0.076338,0
1333,19121610,1980,10,-0.050388,0
1334,19121610,1980,11,0.009469,0
1335,19121610,1980,12,0.098765,0
1336,19121610,1981,01,0.007491,0
1337,19121610,1981,02,0.066914,0
1338,19121610,1981,03,0.044042,0
1339,19121610,1981,04,-0.061017,0
1340,19121610,1981,05,0.079422,0
1341,19121610,1981,06,-0.054716,0
1342,19121610,1981,07,-0.021583,0
1343,19121610,1981,08,-0.036765,0
1344,19121610,1981,09,0.048244,0
1345,19121610,1981,10,0.092593,0
1346,19121610,1981,11,-0.018169,0
1347,19121610,1981,12,-0.024561,0
1348,19121610,1982,01,-0.061151,0
1349,19121610,1982,02,-0.072797,0
1350,19121610,1982,03,0.103140,0
1351,19121610,1982,04,0.041985,0
1352,19121610,1982,05,-0.044103,0
1353,19121610,1982,06,0.054688,0
1354,19121610,1982,07,0.085185,0
1355,19121610,1982,08,0.075085,0
1356,19121610,1982,09,0.050667,0
1357,19121610,1982,10,0.073620,0
1358,19121610,1982,11,0.145600,0
1359,19121610,1982,12,0.050505,0
1360,19121610,1983,01,-0.033654,0
1361,19121610,1983,02,-0.009950,0
1362,19121610,1983,03,0.088844,0
1363,19121610,1983,04,0.039720,0
1364,19121610,1983,05,-0.067416,0
1365,19121610,1983,06,-0.025639,0
1366,19121610,1983,07,-0.072682,0
1367,19121610,1983,08,0.113514,0
1368,19121610,1983,09,0.000874,0
1369,19121610,1983,10,0.024570,0
1370,19121610,1983,11,0.072806,0
1371,19121610,1983,12,-0.031674,0
1372,19121610,1984,01,-0.051402,0
1373,19121610,1984,02,0.022167,0
1374,19121610,1984,03,0.071133,0
1375,19121610,1984,04,0.000000,0
1376,19121610,1984,05,0.002278,0
1377,19121610,1984,06,0.060273,0
1378,19121610,1984,07,0.032538,0
1379,19121610,1984,08,0.039916,0
1380,19121610,1984,09,0.023273,0
1381,19121610,1984,10,0.037924,0
